,city,state_code,latitud,longitud
3464,Omaha,NE,41.259751,-95.942336
3465,Munich,,48.135603,11.601165
3467,North Vancouver,,49.311752,-123.078758
3468,Bradenton,FL,27.454816,-82.485263
3470,Austin,TX,30.268735,-97.745209
3473,Saint Louis,MO,38.640271,-90.2618399
3474,Mountain View,CA,44.868986,-93.324191
3475,New York,NY,40.726637,-74.005177
3476,Aptos,CA,36.97441,-121.907443
3477,London,,51.5027669,-0.0925694
3479,New York,NY,40.747819,-73.982544
3480,Bretten,,49.03767,8.714079
3486,San Diego,CA,32.873081,-117.2117395
3490,Utrecht,,52.087496,5.134585
3492,Paris,,48.8785618,2.3603689
3494,Dubai,,25.271139,55.307485
3495,Helsinki,,60.162031,24.937854
3496,Durham,NC,35.7998482,-78.8722341
3497,Amsterdam,,52.355104,4.839033
3498,Mumbai,,19.017656,72.856178
3499,Bangalore,,12.971606,77.594376
3501,Quebec,,46.8081938,-71.2373393
3504,Seattle,WA,47.5999007,-122.3302395
3505,London,,51.5037471,-0.1010801
3506,Utica,NY,43.1009,-75.2331
3507,Campbell,CA,37.291228,-121.933651
3509,San Jose,CA,37.320006,-121.880958
3510,,,1.279696,103.847644
3511,Chicago,IL,41.8790291,-87.6385324
3512,Sacramento,CA,38.577771,-121.442891
3513,Bellevue,WA,47.615044,-122.171758
3514,San Jose,CA,37.349484,-121.902157
3515,Bridgeport,CT,41.182155,-73.161083
3516,Pleasanton,CA,37.656279,-121.860757
3517,Newport Beach,CA,33.618433,-117.873197
3518,Paris,,48.887534,2.356288
3519,London,,51.499671,-0.132894
3520,Quedgeley,,51.834879,-2.2782624
3522,New Delhi,,28.7583999,77.1553903
3525,MatarÃ³ (Barcelona),,41.537472,2.431454
3529,Sydney,,-33.868778,151.204586
3530,Brentwood,TN,36.033057,-86.805713
3532,San Francisco,CA,37.788115,-122.397141
3534,New York,NY,40.74931,-73.821321
3535,Santiago,,-33.42536,-70.566466
3536,Calcutta,,22.572646,88.363895
3537,Shanghai,,31.224353,121.475916
3538,New Delhi,,28.635308,77.22496
3539,Moraga,CA,37.860866,-122.129671
3540,San Francisco,CA,37.786393,-122.398774
3541,Rio de Janeiro,,-22.903539,-43.209587
3542,Santa Barbara,CA,34.423403,-119.704416
3543,New York,NY,40.707268,-74.001724
3544,Chatham,NJ,40.738816,-74.377275
3546,Weston,FL,26.109005,-80.4021
3550,Tel Aviv,,32.0695889,34.7836788
3551,New York,NY,40.748047,-73.992402
3552,Mountain View,CA,37.418616,-122.087417
3557,Chicago,IL,41.8724939,-87.6274451
3558,Dulles,VA,39.032142,-77.423837
3559,Carlisle,PA,40.207431,-77.199558
3560,New York,NY,40.744618,-73.987764
3561,Quebec,,46.812754,-71.215223
3562,New York,NY,40.744201,-73.989505
3564,Maynard,MA,42.431652,-71.455658
3565,Alpharetta,GA,33.754487,-84.389663
3566,San Francisco,CA,37.792303,-122.423132
3567,San Francisco,CA,37.781262,-122.394958
3568,Webster,NY,43.197477,-77.49896
3570,Denver,CO,39.7393,-104.9844
3571,Denver,CO,39.747515,-104.993788
3572,Overland Park,KS,38.929216,-94.68567
3573,Ulverston,,60.1703094,24.9410368
3574,Paris,,48.883329,2.3679195
3575,Berlin,,52.532757,13.428855
3576,Plano,TX,33.056012,-96.770371
3577,New York,NY,40.743165,-73.990853
3578,Los Angeles,CA,34.024817,-118.295117
3579,Paris,,48.836347,2.317596
3580,Palm Springs,CA,33.822202,-116.527473
3581,Paris,,48.8926988,2.3179601
3582,Zug,,47.169157,8.528185
3584,Atlanta,GA,33.754487,-84.389663
3585,Ashland,OR,42.183715,-122.6883052
3588,Barcelona,,41.41259,2.143797
3591,San Francisco,CA,37.782886,-122.394635
3592,Bethesda,MD,38.9897861,-77.0989247
3593,Colorado Springs,CO,38.927596,-104.830775
3595,Venice,CA,33.9905,-118.4595
3598,Atlanta,GA,45.538651,-75.815542
3599,Los Angeles,CA,34.0342337,-118.4536137
3600,Austin,TX,30.211761,-97.767524
3603,New York,NY,40.705439,-74.012822
3605,Lormont,,44.8804077,-0.5264469
3606,Chennai,,13.0600605,80.174135
3608,San Francisco,CA,37.775196,-122.419204
3609,Denver,CO,39.766292,-104.900722
3610,Calabasas,CA,34.133897,-118.66473
3611,Hamilton,,-37.7806203,175.2746579
3613,Los Angeles,CA,34.0485243,-118.4623627
3616,Newark,NJ,40.742416,-74.182118
3617,Palo Alto,CA,37.448944,-122.161415
3618,Madison,WI,43.068006,-89.39256
3620,Chicago,IL,41.907542,-87.66299
3623,Torino,,45.0626743,7.6887893
3626,San Francisco,CA,37.781386,-122.421406
3627,Atlanta,GA,33.776834,-84.3895875
3628,San Francisco,CA,41.7894201,-87.5962319
3629,Soquel,CA,37.0391044,-121.958687
3630,Santa Clara,CA,37.40688,-121.980353
3631,Bangalore,,12.9561278,77.5922642
3632,New York,NY,40.744549,-73.988071
3633,Muenster,,51.9630088,7.6267552
3634,Toronto,,43.6453258,-79.3956689
3635,Collex-Bossy,,46.218334,6.1228559
3637,Vancouver,,49.263588,-123.138565
3638,Darlinghurst,,-33.8719926,151.1936039
3639,New York,NY,40.740837,-74.003466
3640,Irvine,CA,33.65042,-117.747055
3641,San Bruno,CA,37.628328,-122.420814
3642,Moorpark,CA,34.267061,-118.864513
3646,Atlanta,GA,33.961646,-84.368975
3647,Edinburgh,,55.9735517,-3.1577774
3648,Potsdam,NY,44.6686534,-74.9822149
3649,Vancouver,WA,45.6667514,-122.4721542
3650,Tampa,FL,27.98141,-82.451141
3651,Rennes,,48.110933,-1.6806152
3653,Copenhagen V,,55.6739617,12.5605372
3655,San Clemente,CA,33.4590557,-117.6513647
3656,Merelbeke,,51.0075781,3.7562868
3657,Atlanta,GA,33.754487,-84.389663
3658,El Dorado Hills,CA,38.67687,-121.038099
3659,Folsom,CA,38.6456907,-121.1268303
3661,dallas,,32.781078,-96.797111
3662,seattle,,47.620973,-122.347276
3663,Brooklyn,NY,40.740672,-73.992632
3665,Sunnyvale,CA,37.386774,-121.987661
3667,Brussels,,50.7963208,4.401195
3668,Owings Mills,MD,39.425331,-76.811937
3669,Spring Hill,FL,28.4370407,-82.490137
3670,Seattle,WA,47.6024156,-122.3326145
3671,Pune,,18.5584318,73.8213213
3672,Guelph,,43.5468152,-80.2499858
3673,New York,NY,42.4898278,-71.1993106
3675,Lexington,MA,42.430844,-71.237976
3676,Duluth,GA,34.070164,-84.058708
3677,Sydney,,-33.867139,151.207114
3680,Grand Rapids,MI,42.9608776,-85.6734906
3681,Barcelona,,41.3953856,2.1681311
3682,Lehi,UT,40.4273613,-111.8967224
3683,Kanata,,45.3485325,-75.9204125
3684,Sacramento,CA,38.517538,-121.481826
3685,"Bangalore, Karnataka",,12.9737322,77.5384384
3686,Cambridge,MA,42.393551,-71.128231
3687,Aarau,,47.394253,8.0493789
3688,Paris,,48.8687217,2.3593849
3689,Rijswijk,,52.0277106,4.3554664
3690,Gardena,CA,13.0712588,80.2417642
3693,London,,51.5124201,-0.137494
3694,SÃ£o Paulo,,-23.5489433,-46.6388182
3695,Miami,FL,25.769174,-80.331681
3696,Bournemouth,,50.7229432,-1.8813105
3697,Austin,TX,30.4156188,-97.8014482
3698,Sydney,,-33.867139,151.207114
3699,Los Angeles,CA,34.052187,-118.243425
3700,Markham,,43.8548993,-79.3683583
3701,Manchester,,53.4837067,-2.2439492
3702,Mountain View,CA,37.400465,-122.073003
3704,London,,51.4598249,-0.1364995
3706,San Francisco,CA,37.7898499,-122.4006831
3707,New York,NY,40.753918,-73.981237
3708,Pasadena,CA,34.144926,-118.149767
3709,Fullerton,CA,33.877719,-117.924538
3710,Brussels,,50.7955117,4.4062792
3711,"Louvain-la-Neuve   ,Ottignies",,50.6713314,4.6102492
3713,Hasselt,,50.9517491,5.3499728
3714,Prague,,50.1067124,14.3961124
3716,New York,NY,40.748634,-73.994203
3717,Melrose,MA,42.45434,-71.066148
3718,Salt Lake City,UT,40.645225,-111.967798
3719,Amsterdam,,52.336117,4.887641
3720,Paris,,48.8762407,2.3503689
3721,Chicago,IL,41.879535,-87.624333
3723,Manchester,,53.5408987,-2.187427
3724,Beverly Hills,CA,34.069235,-118.402938
3725,Macon,GA,32.850489,-83.674786
3726,Denver,CO,39.69263,-104.955012
3727,Chicago,IL,41.7052783,-86.9118758
3728,London,,51.5499708,-0.1815999
3730,Noida,,28.5821195,77.3266991
3731,New York,NY,40.756799,-73.9763479
3732,Surrey,,49.1237099,-122.6830008
3733,Vancouver,,49.2812342,-123.1043395
3734,Laval,,45.5411602,-73.7481222
3735,Rome,,41.8924033,12.4764711
3736,North Wales,PA,40.247314,-75.2023361
3737,Greenville,SC,34.8678238,-82.3722295
3738,Toronto,,43.8102632,-79.2202391
3740,New York,NY,40.7166822,-74.005398
3741,San Carlos,CA,37.506475,-122.259932
3743,Louisville,KY,38.2571486,-85.7617724
3744,Gosselies,,46.2030767,6.1534158
3749,Las Vegas,NV,36.1807572,-115.242203
3750,Nashua,NH,42.7370219,-71.4872976
3751,Mercer Island,WA,47.5855083,-122.232881
3752,Park City,UT,40.657786,-111.506667
3753,Park City,UT,40.6463,-111.4972
3754,Dublin,,53.3498195,-6.2769121
3755,Berkeley,CA,37.870457,-122.268354
3756,Paris,,48.8566667,2.3509871
3757,Littleton,CO,39.568519,-105.0825619
3759,Langley,,49.1261967,-122.6643702
3760,Grimsargh Preston,,53.8070285,-2.6172859
3761,Tulsa,OK,36.0179373,-95.8685249
3762,Bangalore,,12.5153051,78.2221144
3763,San Jose,CA,37.317799,-121.947497
3765,Singapore,,1.3183692,103.8319842
3766,Levallois-Perret,,48.891986,2.319287
3767,Tartu,MA,58.3820542,26.731054
3771,Oslo,,59.9093396,10.7431763
3772,Budapest,,47.532326,19.088317
3774,Mougins,,43.6000902,6.9962192
3776,Bristol,,51.4749263,-2.6136797
3777,Orsay,,48.7004097,2.1907388
3778,New York,NY,40.7537339,-73.980737
3779,Bordeaux,,44.850495,-0.5477185
3782,Bangalore,,13.0774091,77.5886142
3783,Harpenden,,51.8215669,-0.3674379
3784,Geneva,,46.2121463,6.1503245
3785,Kauhajoki,,62.4179735,22.173893
3787,New York,NY,40.7431836,-73.9935011
3790,Minneapolis,MN,44.949711,-93.285186
3791,Paris,,48.8696389,2.369933
3792,Quimper,,47.9763748,-4.0991927
3793,Madrid,,40.4367771,-3.6685036
3794,Miami,FL,25.6482589,-80.3399908
3796,Pittsburgh,PA,40.4277409,-79.965865
3798,San Francisco,CA,37.3792486,-122.1151274
3799,San Francisco,CA,32.718834,-117.163841
3800,Austin,TX,30.269967,-97.740833
3801,Austin,TX,30.27995,-97.807274
3802,Menlo Park,CA,37.4539,-122.1813
3803,Denver,CO,39.7727221,-105.0440065
3804,New York,NY,40.756054,-73.986951
3805,Los Angeles,CA,34.052187,-118.243425
3806,Santa Ana,CA,33.69568,-117.866187
3807,Toronto,,43.670233,-79.386755
3809,Romsey,,50.9991134,-1.4750789
3812,Athens,,37.9815443,23.7569904
3813,San Francisco,CA,37.795276,-122.429788
3814,Greenville,SC,34.9266023,-82.2911144
3815,Cupertino,CA,37.322202,-122.054115
3816,Vancouver,,49.263588,-123.138565
3817,London,,51.5001524,-0.1262362
3818,Redmond,WA,47.6701193,-122.118237
3820,Los Angeles,CA,34.052187,-118.243425
3821,Delhi,,28.4404308,77.0789194
3822,Shanghai,,31.1901161,121.4314771
3823,Tel-Aviv,,32.0554,34.7595
3824,North Haven,CT,41.4778641,-72.8190106
3825,Houston,TX,29.787991,-95.598441
3826,Paris,,48.856614,2.3522219
3827,Boston,MA,42.349973,-71.078829
3828,Beijing,,39.9081726,116.3979471
3829,North Sydney,,-33.837116,151.209222
3830,Austin,TX,30.2456728,-97.7688358
3831,San Jose,CA,37.320052,-121.877636
3832,Fort Collins,CO,40.5293254,-105.1375908
3840,New York,NY,40.756054,-73.986951
3842,Santa Barbara,CA,34.420316,-119.688412
3843,Portland,OR,45.504407,-122.655545
3844,Roswell,GA,34.018504,-84.377834
3845,Syracuse,UT,41.0938671,-112.0924765
3846,Lillehammer,,61.1026207,10.5077091
3847,Berlin,,52.5297341,13.4101097
3849,London,,51.5001524,-0.1262362
3850,Roma,,41.8954656,12.4823243
3851,Dublin,,53.3441678,-6.2653994
3852,London,,51.5220744,-0.1096216
3853,Paris,,48.84441,2.331507
3855,Prague,,50.0809075,14.4496124
3857,British Columbia,,49.2599284,-122.9153695
3858,Paris,,48.8453049,2.2876814
3859,Minneapolis,MN,44.923088,-93.34806
3860,Dublin,,53.2781561,-6.1071512
3862,Altamonte Springs,FL,28.66677,-81.392794
3863,Tulsa,OK,36.0463849,-95.9550264
3864,Scottsdale,AZ,33.502612,-111.9315649
3865,Evanston,IL,42.062669,-87.720068
3868,Irvine,CA,33.696853,-117.79967
3869,Columbus,OH,39.9807652,-83.0044572
3870,Burlingame,CA,37.5768841,-122.3462137
3871,Seattle,WA,47.6254784,-122.3564234
3872,Boston,MA,42.3472851,-71.0499948
3873,Mill Creek,WA,47.852479,-122.218976
3874,,,49.2638072,-123.1071489
3875,Austin,TX,30.44936,-97.790145
3876,San Francisco,CA,37.7618242,-122.3985871
3877,Vienna,VA,38.917237,-77.232657
3878,New York,NY,40.756054,-73.986951
3879,Sydney,,-37.639333,144.9504861
3880,San Francisco,CA,37.775196,-122.419204
3881,Boulder,CO,40.047299,-105.253093
3882,El Segundo,CA,33.901344,-118.387462
3885,"Nedlands, WA",,-31.97302,115.813457
3888,Elkridge,MD,39.0285,-76.7125
3889,Burlington,MA,42.485102,-71.211568
3891,San Mateo,CA,37.5349925,-122.3050823
3892,Raleigh,NC,35.956609,-78.698154
3893,Athens,,38.0248447,23.6879859
3895,Utrecht,,52.0848526,5.1682449
3896,Singapore,,1.279684,103.842646
3897,Darmstadt,,49.8707406,8.6250184
3898,Las Vegas,NV,36.170206,-115.0479
3899,Amsterdam,,52.342938,4.8419083
3900,cedex,,49.5332371,2.1346593
3901,Hertfordshire,,51.793944,-0.660258
3902,London,,51.5441671,-0.1506897
3905,Reston,VA,37.6789843,-121.8747802
3906,NYC,NY,40.745534,-73.990033
3907,New Haven,CT,41.3215202,-72.9294232
3908,Paris,,48.8787097,2.3638456
3909,Oakland,CA,37.82043,-122.195779
3910,Paris,,48.8640493,2.3310526
3911,Palo Alto,CA,37.8097439,-121.9909454
3912,Palo Alto,CA,37.443,-122.159291
3913,Hartford,CT,41.766467,-72.673165
3914,Beijing,,39.9081726,116.3979471
3915,Seattle,WA,47.6606589,-122.344595
3916,Cambridge,MA,42.360098,-71.085909
3917,Baltimore,MD,39.30677,-76.614442
3918,Longmont,CO,29.759956,-95.362534
3921,Sausalito,CA,37.869619,-122.503741
3923,KrakÃ³w,,50.0767915,19.9304799
3924,Leuven,,50.867206,4.700737
3925,Frankfurt,,50.0832791,8.6294777
3926,Vienna,,48.1992677,16.3639993
3927,Brussels,,50.8197063,4.325488
3929,Paris,,48.8692414,2.3322234
3930,Cambridge,MA,42.362856,-71.083762
3931,Dallas,TX,32.781078,-96.797111
3932,Cleveland,OH,41.499713,-81.693716
3933,San Francisco,CA,41.238038,-96.183033
3934,Omaha,NE,41.2437917,-96.0172896
3935,Sheffield,,53.3830548,-1.4647953
3936,Irvine,CA,33.67983,-117.839046
3940,pleasanton,CA,37.700863,-121.8794206
3941,Omaha,NE,41.2437917,-96.0172896
3942,Pleasanton,CA,37.7008794,-121.8794209
3943,King of Prussia,PA,40.0932451,-75.4117431
3944,Doylestown,PA,40.3072428,-75.1428632
3945,Atlanta,GA,33.84662,-84.3565171
3946,Kaiserslautern,,49.462574,7.6934194
3947,Seattle,WA,47.5753035,-122.3342499
3948,Irvine,CA,33.6483927,-117.7327421
3949,Brooklyn,NY,40.702692,-73.989613
3951,Stockholm,,59.33477,18.0646942
3953,Burlington,MA,42.4851017,-71.2089211
3954,Saint Louis,MO,38.691084,-90.354532
3956,London,,51.5001524,-0.1262362
3957,Weinheim,,49.5507557,8.6759098
3958,Omaha,NE,41.265831,-95.9336828
3959,Buenos Aires,,-34.5892412,-58.434789
3960,Omaha,NE,41.3698652,-96.0996978
3961,El Dorado Hills,CA,38.655141,-121.069525
3962,Fremont,CA,37.5076915,-121.9743274
3963,Clifton Park,NY,42.856515,-73.782775
3964,Columbus,OH,39.997754,-83.041781
3965,Santa Barbara,CA,34.420316,-119.688412
3966,Cork,,52.6423449,-8.5878882
3967,Santa Cruz,CA,36.9751032,-122.0253784
3968,San Francisco,CA,37.7890183,-122.3915063
3970,Milpitas,CA,37.4068549,-121.9029035
3971,London,,51.5206245,-0.1168286
3972,No. Hollywood,CA,34.168152,-118.363727
3973,Des Moines,IA,41.53337,-93.612787
3974,New Orleans,LA,29.9208049,-90.0864572
3975,Fremont,CA,37.548615,-121.988479
3976,Hyderabad,,17.385044,78.486671
3977,Gijon,,43.5222205,-5.665828
3978,Chicago,IL,41.9655805,-87.6740776
3980,Cleveland,OH,41.498242,-81.543828
3981,Seattle,WA,61.216583,-149.899597
3982,Fresno,CA,36.743313,-119.789382
3983,Omaha,NE,41.259751,-95.942336
3984,Des Moines,IA,41.5816456,-93.6243133
3985,Barcelona,,41.4063346,2.1920231
3986,Barcelona,,41.4063346,2.1920231
3987,Hamburg,,53.5571845,9.9584473
3988,,CA,37.5340363,-121.9131761
3989,Stockholm,,59.3327881,18.0644881
3990,Levallois-Perret,,48.8687217,2.3593849
3992,Hicksville,NY,40.7580684,-73.5240738
3993,Seattle,WA,47.5990906,-122.335109
3994,New York,NY,40.7645772,-73.9799007
3995,Elmhurst,IL,41.8793918,-87.9614042
3996,Mountain View,CA,37.3909185,-122.0808426
3999,Berlin,,52.5273098,13.3922487
4000,Menlo Park,CA,37.4280877,-122.143368
4002,New York,NY,40.739867,-73.990024
4003,San Mateo,CA,37.553743,-122.300246
4005,Mountain View,CA,44.867343,-72.114442
4006,Dublin,,53.3256436,-6.2737316
4008,New York,NY,40.756054,-73.986951
4015,Paris,,48.8566667,2.3509871
4016,San Francisco,CA,37.762718,-122.414259
4017,Phoenix,AZ,33.468396,-112.074887
4018,Amsterdam,,52.3630898,4.8920901
4019,Antwerp,,51.2013419,4.4292519
4021,Queens,NY,40.6607436,-73.7709398
4023,Bradenton,FL,27.445135,-82.485057
4024,Brandenton,FL,27.445135,-82.485057
4025,Barcelona,,41.4241228,2.1634249
4026,Irvine,CA,33.671428,-117.791423
4027,Boston,MA,42.376862,-71.14462
4028,Helsinki,,60.167909,24.9639412
4029,,,43.4608103,-79.7441633
4031,San Franciso,CA,37.794891,-122.397901
4032,Camden,NJ,39.9443552,-75.1257381
4033,San Mateo,CA,37.536402,-122.325129
4034,Beaverton,OR,45.530364,-122.841627
4035,Columbus,OH,40.088052,-83.088566
4053,Los Angeles,CA,34.052187,-118.243425
4055,New York,NY,40.7250495,-73.9970912
4056,Cupertino,CA,37.3183828,-122.0304277
4057,Newport Beach,CA,33.6187,-117.9283
4058,San Francisco,CA,37.775196,-122.419204
4059,San Francisco,CA,37.770067,-122.407603
4060,Boston,MA,42.3505124,-71.0757952
4061,San Jose,CA,37.334596,-121.89291
4062,New York,NY,40.7543489,-73.9789451
4063,Newport Beach,CA,33.670397,-117.862158
4064,Tampa,FL,27.98141,-82.451141
4065,San Francisco,CA,37.7965781,-122.4022856
4067,San Francisco,CA,37.7581148,-122.4184108
4068,Kassel,,51.3130247,9.4842369
4069,Palo Alto,CA,37.443,-122.159291
4070,Erie,PA,42.1119336,-80.1261226
4071,San Casciano in Val di Pesa,,43.6453189,11.1403364
4072,Palo Alto,CA,37.4417,-122.1417
4073,Paris,,43.1677247,0.4198481
4074,New York,NY,40.778635,-73.984438
4077,Milpitas,CA,37.400489,-121.915037
4078,Milton Keynes,,52.13244,-0.779005
4080,Kansas City,KS,39.0587186,-94.6084479
4081,"Ottawa, Ontario",,45.4248371,-75.6946064
4082,Vancouver,,49.2684335,-123.1722103
4084,Portland,OR,45.523875,-122.670399
4085,Atlanta,GA,33.754487,-84.389663
4086,San Francisco,CA,37.792796,-122.401353
4088,,,49.263588,-123.138565
4089,London,,51.5026763,-0.104579
4091,New York,,40.7038704,-74.0138541
4094,Boston,MA,42.349973,-71.078829
4095,"North Las Vegas,",NV,36.241153,-115.118984
4097,Bristol,,51.4348382,-2.5949734
4098,Boston,MA,42.35892,-71.05781
4099,Pompano Beach,FL,26.2480738,-80.135487
4100,Antwerp,,51.2139804,4.4238294
4101,West Lafayette,IN,40.448162,-86.915756
4102,São Paulo,,-25.4343563,-49.2832886
4104,IRVINGTON,NJ,40.727533,-74.230704
4106,Costa Mesa,CA,33.6396749,-117.9416077
4107,Palo Alto,CA,37.4459832,-122.1490582
4109,New York,NY,40.760955,-73.968441
4112,Indianapolis,IN,39.850348,-86.120971
4113,seattle,WA,47.620973,-122.347276
4117,PARIS,,48.8545738,2.3216223
4118,Oakland,CA,37.81098,-122.265978
4120,Alexandria,VA,38.814329,-77.038605
4121,Shoreline,WA,47.7562682,-122.3442903
4123,San Diego,CA,32.7161896,-117.168697
4124,Madrid,,40.4225487,-3.6830316
4125,London,,51.5480857,0.6553168
4126,Seefeld,,48.0387806,11.1974291
4127,Richmond,,-37.818287,145.002929
4128,Rijswijk,,52.027964,4.3550666
4130,Tartu,,58.3820245,26.7229199
4131,Dublin,,53.3438298,-6.2689465
4132,Houston,TX,29.739322,-95.444747
4136,Newark,NJ,40.742416,-74.182118
4137,San Francisco,CA,37.8053241,-122.4052761
4138,New York,NY,40.738954,-73.992
4139,,,51.5145168,-0.1426922
4142,Berkeley,CA,37.8665325,-122.2634131
4143,Santa Clara,CA,37.400367,-121.985711
4144,Madrid,,40.4304536,-3.7105118
4146,Waterloo,,43.5058646,-80.5284226
4147,Chapel Hill,NC,35.9375612,-79.0251668
4148,New York City,NY,40.7703479,-73.9914834
4149,Medford,MA,42.438517,-71.101263
4150,Redwood City,CA,37.494561,-122.229097
4151,Reston,VA,38.94794,-77.347961
4152,London,,51.518101,-0.468617
4153,Toronto,,43.65508,-79.3979364
4154,Seattle,WA,47.6042663,-122.3328401
4155,Cologne,,50.9471389,6.9410409
4156,Norwell,MA,42.166398,-70.884948
4157,Portland,OR,45.519179,-122.677001
4159,Lexington,KY,38.0421,-84.4921985
4161,Vancouver,,49.27964,-123.1204046
4162,Belfast,,54.5972686,-5.9301088
4163,Salo Paulo,,-23.5489433,-46.6388182
4166,San Mateo,CA,37.552806,-122.2916021
4167,Mountain View,CA,37.404486,-122.112579
4168,Seattle,WA,47.6136485,-122.3371174
4169,Arlington,VA,38.9105302,-77.1197521
4170,Buenos Aires,,-34.611781,-58.417309
4172,Charleston,SC,32.783932,-79.999591
4173,New York,NY,40.746944,-73.983926
4174,New York,NY,40.737216,-73.990947
4175,Plantation,FL,26.1026788,-80.2501145
4176,Ankara,,39.898894,32.774928
4177,New York,,40.756054,-73.986951
4178,Barcelona,,41.387917,2.1699187
4179,Redwood City,CA,37.494561,-122.229097
4182,Old Bridge,NJ,37.7181398,-122.4863492
4183,San Carlos,CA,37.492963,-122.245522
4184,Cambridge,MA,42.3736158,-71.1097335
4185,San Francisco,CA,34.0497638,-118.2474287
4186,San Francisco,CA,37.787247,-122.399959
4188,Cambridge,MA,42.3663257,-71.0917952
4190,Oxnard,CA,34.210099,-119.12636
4191,Hawthorne,CA,33.84406,-118.322959
4193,Andover,MA,42.6555302,-71.1455618
4194,Bagsvaerd,,55.7680455,12.437582
4197,Milpitas,CA,37.421692,-121.894156
4198,Miami,FL,25.841678,-80.191821
4200,Round Rock,TX,30.5102,-97.7067
4201,Las Vegas,NV,36.1211955,-115.2429972
4207,Beverly Hills,CA,34.066118,-118.378606
4208,New Braunfels,TX,29.7256556,-98.0815325
4209,Morrisville,NC,35.8387361,-78.8677462
4213,Dun Laoghaire,,53.342689,-6.2644783
4215,San Francisco,CA,37.775196,-122.419204
4217,Houston,TX,29.7362562,-95.6036999
4219,Mountain View,CA,37.3941256,-122.0797269
4223,Wellington,,-41.287413,174.773987
4225,Atlanta,GA,34.066585,-84.233686
4226,Palo Alto,CA,37.3949615,-122.1425097
4229,,VA,38.9370838,-77.5963271
4230,,,1.3523202,103.8422526
4231,Copenhagen,,55.6762944,12.5681157
4232,Utrecht,,52.0920453,5.1163114
4233,Indianapolis,IN,39.8705647,-86.2374314
4235,Copley,OH,41.1208235,-81.6643523
4236,Salt Lake City,UT,40.718033,-111.81104
4237,Spartanburg,SC,34.964436,-81.968024
4239,Denver,CO,39.3926188,-104.8943767
4240,Santa Monica,CA,34.0028373,-118.4844228
4241,#132 Woodland Hills,CA,34.1580778,-118.6356318
4242,Conshohocken,PA,40.0716358,-75.3018405
4243,Los Angeles,CA,34.0760614,-118.3729534
4244,New York City,NY,40.7382749,-73.9919538
4246,New York,NY,40.756054,-73.986951
4247,San Francisco,CA,37.775196,-122.419204
4248,Beverly Hills,CA,34.075162,-118.398632
4249,Brookline,MA,42.3330615,-71.1187156
4250,Anaheim,CA,33.8276052,-117.9073244
4251,Santa Clara,CA,37.381876,-121.95993
4253,Great Falls,VA,39.012377,-77.293817
4254,Bangalore,,35.2675117,139.1870746
4256,Omaha,NE,41.272195,-96.111348
4257,Atlanta,GA,33.922157,-84.335965
4258,Palo Alto,CA,37.431941,-122.103076
4260,Philadelphia,PA,39.9443552,-75.1257381
4262,"Ringwood, Hampshire",,50.841938,-1.7884785
4263,New York,NY,40.5889016,-73.9447994
4266,Zagreb,,45.802893,15.9716176
4272,San Francisco,CA,37.7652755,-122.4204782
4273,Rotterdam,,52.3624655,5.2025569
4274,Burlington,MA,42.4837924,-71.1943142
4275,Little Rock,AR,34.7465,-92.2894
4276,Pleasanton,CA,37.7008794,-121.8794209
4277,Amsterdam,,52.3542312,4.8745766
4278,San Francisco,CA,37.7900992,-122.4021988
4279,Austin,TX,30.2019822,-97.8781376
4280,"Torreon, Coahuila",,25.5230058,-103.4174464
4281,Medina,OH,41.11366,-81.847401
4284,Paris,,48.8566667,2.3509871
4285,New York,NY,40.740976,-73.9947229
4286,Rowlands Gill,,54.9168025,-1.757054
4288,Menlo Park,CA,37.477037,-122.15164
4289,Mountain View,CA,37.384297,-122.072998
4290,Hoboken,NJ,40.7370784,-74.0348315
4291,London,,51.5374249,-0.2065907
4293,Atlanta,GA,33.8656817,-84.4709443
4294,Leawood,KS,38.93842,-94.616021
4295,Boulder,CO,40.0179964,-105.2800225
4296,Van Nuys,CA,40.650291,-74.294395
4297,Norwich,VT,43.7153128,-72.3091091
4298,Baltimore,MD,39.271785,-76.611379
4301,Bangalore,,12.9758545,77.6545066
4304,Tel Aviv,,32.1115098,34.8388443
4305,Le Bourget du lac,,45.646721,5.8707318
4306,Roma,,41.833058,12.5045682
4307,London,,51.4626,-0.139082
4308,London,,51.5001524,-0.1262362
4310,Toronto,,43.650024,-79.3969675
4311,Paris,,48.8566667,2.3509871
4313,Beauvais,,49.4286363,2.0755035
4314,Memphis,TN,35.1653557,-90.0700051
4315,Exeter,,50.7492228,-3.4934555
4316,Corning,NY,42.979367,-78.798947
4317,Wheeling,WV,40.0676659,-80.7237385
4318,Philadelphia,PA,40.032121,-75.191867
4320,Palo Alto,CA,37.437328,-122.159928
4321,Franklin,TN,35.933677,-86.856457
4323,Philadelphia,PA,40.0450165,-75.19373
4325,Jackson,WY,43.479618,-110.762347
4326,San Jose,CA,37.320052,-121.877636
4327,San Mateo,CA,37.563585,-122.324621
4328,North Sydney,,-33.924567,151.038064
4329,Las Vegas,NV,36.1680573,-115.1413685
4330,Cambridge,MA,42.368905,-71.108999
4331,Cupertino,CA,37.3229727,-122.0385792
4333,Maastricht,,50.8498466,5.6872594
4334,Liege,,50.6406495,5.5720466
4340,London,,51.4944999,-0.1479318
4343,Campbell,CA,37.3166526,-122.05074
